Year,ID,Realization,NAO Index,NAO Anomaly
1960,r1,1,17.44525146484375,4.159736965013588
1960,r2,2,7.92633056640625,-6.279770560886549
1960,r3,3,13.00531005859375,-0.875819994055707
1960,r4,4,14.4005126953125,0.7733074685801622
1960,r5,5,12.26800537109375,-0.9010805876358692
1960,r6,6,14.9990234375,1.5594562032948378
1960,r7,7,15.3175048828125,1.8241776176120919
1960,r8,8,14.1834716796875,0.11546126655910349
1960,r9,9,16.21038818359375,2.265057107676631
1960,r10,10,13.8966064453125,-0.436680005944293
1961,r1,1,12.937255859375,-0.3482586404551622
1961,r2,2,15.022216796875,0.8161156695822012
1961,r3,3,15.8514404296875,1.970310377038043
1961,r4,4,12.13897705078125,-1.4882281759510878
1961,r5,5,11.33074951171875,-1.8383364470108692
1961,r6,6,7.95538330078125,-5.484183933423912
1961,r7,7,17.28778076171875,3.794453496518342
1961,r8,8,11.08917236328125,-2.9788380498471465
1961,r9,9,12.8828125,-1.0625185759171192
1961,r10,10,17.340576171875,3.007289720618207
1962,r1,1,14.54571533203125,1.2602008322010878
1962,r2,2,14.2628173828125,0.056716255519701164
1962,r3,3,14.42095947265625,0.539829420006793
1962,r4,4,11.74774169921875,-1.8794635275135878
1962,r5,5,7.869140625,-5.299945333729619
1962,r6,6,14.85589599609375,1.4163287618885878
1962,r7,7,11.73944091796875,-1.7538863472316581
1962,r8,8,11.43695068359375,-2.6310597295346465
1962,r9,9,11.7078857421875,-2.237445333729619
1962,r10,10,16.1214599609375,1.788173509680707
1963,r1,1,13.86895751953125,0.5834430197010878
1963,r2,2,15.2012939453125,0.9951928180197012
1963,r3,3,12.67681884765625,-1.204311204993207
1963,r4,4,11.40045166015625,-2.226753566576088
1963,r5,5,6.74273681640625,-6.426349142323369
1963,r6,6,12.1715087890625,-1.2680584451426622
1963,r7,7,10.79205322265625,-2.701274042544158
1963,r8,8,14.05560302734375,-0.012407385784646507
1963,r9,9,15.17449951171875,1.2291684358016308
1963,r10,10,14.63763427734375,0.304347826086957
1964,r1,1,12.97930908203125,-0.3062054177989122
1964,r2,2,13.09405517578125,-1.1120459515115488
1964,r3,3,18.81146240234375,4.930332349694293
1964,r4,4,13.6002197265625,-0.026985500169837806
1964,r5,5,11.994140625,-1.1749453337296192
1964,r6,6,9.9488525390625,-3.490714695142662
1964,r7,7,16.67840576171875,3.185078496518342
1964,r8,8,11.05126953125,-3.0167408818783965
1964,r9,9,11.12640380859375,-2.818927267323369
1964,r10,10,11.37066650390625,-2.962619947350543
1965,r1,1,9.30450439453125,-3.981010105298912
1965,r2,2,13.96380615234375,-0.24229497494904884
1965,r3,3,15.4730224609375,1.591892408288043
1965,r4,4,14.10455322265625,0.4773479959239122
1965,r5,5,12.35479736328125,-0.8142885954483692
1965,r6,6,17.44232177734375,4.002754543138588
1965,r7,7,13.31292724609375,-0.18040001910665815
1965,r8,8,11.37493896484375,-2.6930714482846465
1965,r9,9,14.04730224609375,0.10197117017663082
1965,r10,10,10.3983154296875,-3.934971021569293
1966,r1,1,11.033203125,-2.252311374830162
1966,r2,2,13.1446533203125,-1.0614478069802988
1966,r3,3,11.88043212890625,-2.000697923743207
1966,r4,4,12.20208740234375,-1.4251178243885878
1966,r5,5,12.254638671875,-0.9144472868546192
1966,r6,6,14.6754150390625,1.2358478048573378
1966,r7,7,17.53814697265625,4.044819707455842
1966,r8,8,13.94903564453125,-0.11897476859714651
1966,r9,9,17.8355712890625,3.890240213145381
1966,r10,10,11.442626953125,-2.890659498131793
1967,r1,1,13.85198974609375,0.5664752462635878
1967,r2,2,15.99853515625,1.7924340289572012
1967,r3,3,15.150146484375,1.269016431725543
1967,r4,4,10.288330078125,-3.338875148607338
1967,r5,5,9.222900390625,-3.946185568104619
1967,r6,6,15.432373046875,1.9928058126698378
1967,r7,7,14.126220703125,0.6328934379245919
1967,r8,8,13.1571044921875,-0.9109059209408965
1967,r9,9,12.273193359375,-1.6721377165421192
1967,r10,10,16.44073486328125,2.107448412024457
1968,r1,1,14.9937744140625,1.7082599142323378
1968,r2,2,19.74462890625,5.538527778957201
1968,r3,3,15.47467041015625,1.593540357506793
1968,r4,4,12.65618896484375,-0.9710162618885878
1968,r5,5,9.25396728515625,-3.915118673573369
1968,r6,6,12.1329345703125,-1.3066326638926622
1968,r7,7,12.46319580078125,-1.0301314644191581
1968,r8,8,11.5390625,-2.5289479131283965
1968,r9,9,11.6915283203125,-2.253802755604619
1968,r10,10,15.09210205078125,0.758815599524457
1969,r1,1,18.02606201171875,4.740547511888588
1969,r2,2,9.83416748046875,-4.371933646824049
1969,r3,3,18.32147216796875,4.440342115319293
1969,r4,4,21.53021240234375,7.903007175611412
1969,r5,5,18.74932861328125,5.580242654551631
1969,r6,6,11.711181640625,-1.7283855935801622
1969,r7,7,15.9520263671875,2.458699101987092
1969,r8,8,13.18988037109375,-0.8781300420346465
1969,r9,9,15.699951171875,1.7546200959578808
1969,r10,10,13.06011962890625,-1.273166822350543
1970,r1,1,12.5955810546875,-0.6899334451426622
1970,r2,2,10.93572998046875,-3.270371146824049
1970,r3,3,13.8685302734375,-0.012599779211956985
1970,r4,4,14.55615234375,0.9289471170176622
1970,r5,5,15.57562255859375,2.406536599864131
1970,r6,6,14.1951904296875,0.7556231954823378
1970,r7,7,10.63494873046875,-2.858378534731658
1970,r8,8,17.57672119140625,3.5087107782778535
1970,r9,9,13.11822509765625,-0.8271059782608692
1970,r10,10,14.0631103515625,-0.270176099694293
1971,r1,1,9.5128173828125,-3.772697117017662
1971,r2,2,11.55145263671875,-2.654648490574049
1971,r3,3,9.248046875,-4.633083177649457
1971,r4,4,12.7452392578125,-0.8819659689198378
1971,r5,5,15.78350830078125,2.614422342051631
1971,r6,6,17.05596923828125,3.616402004076088
1971,r7,7,15.16424560546875,1.6709183402683419
1971,r8,8,22.13861083984375,8.070600426715353
1971,r9,9,13.0059814453125,-0.9393496306046192
1971,r10,10,12.588623046875,-1.744663404381793
1972,r1,1,12.8875732421875,-0.3979412576426622
1972,r2,2,14.7064208984375,0.5003197711447012
1972,r3,3,12.40399169921875,-1.477138353430707
1972,r4,4,12.92156982421875,-0.7056354025135878
1972,r5,5,10.81585693359375,-2.353229025135869
1972,r6,6,15.40521240234375,1.9656451681385878
1972,r7,7,15.841064453125,2.347737187924592
1972,r8,8,15.45904541015625,1.3910349970278535
1972,r9,9,18.9261474609375,4.980816385020381
1972,r10,10,13.12908935546875,-1.204197095788043
1973,r1,1,17.0391845703125,3.753670070482338
1973,r2,2,20.41436767578125,6.208266548488451
1973,r3,3,8.27532958984375,-5.605800462805707
1973,r4,4,17.12213134765625,3.494926120923912
1973,r5,5,14.6678466796875,1.4987607209578808
1973,r6,6,15.89227294921875,2.452705715013588
1973,r7,7,13.044189453125,-0.44913781207540815
1973,r8,8,11.330322265625,-2.7376881475033965
1973,r9,9,13.5767822265625,-0.3685488493546192
1973,r10,10,10.68463134765625,-3.648655103600543
1974,r1,1,17.23895263671875,3.953438136888588
1974,r2,2,14.3875732421875,0.18147211489470116
1974,r3,3,12.49444580078125,-1.386684251868207
1974,r4,4,9.849609375,-3.777595851732338
1974,r5,5,12.90789794921875,-0.2611880095108692
1974,r6,6,13.15814208984375,-0.2814251443614122
1974,r7,7,12.342529296875,-1.1507979683254081
1974,r8,8,3.68963623046875,-10.378374182659647
1974,r9,9,13.53656005859375,-0.4087710173233692
1974,r10,10,15.90802001953125,1.574733568274457
1975,r1,1,12.480224609375,-0.8052898904551622
1975,r2,2,13.80706787109375,-0.39903325619904884
1975,r3,3,10.1051025390625,-3.776027513586957
1975,r4,4,16.49725341796875,2.870048191236412
1975,r5,5,7.2138671875,-5.955218771229619
1975,r6,6,13.14544677734375,-0.2941204568614122
1975,r7,7,12.88531494140625,-0.6080123237941581
1975,r8,8,17.39654541015625,3.3285349970278535
1975,r9,9,13.74969482421875,-0.19563625169836918
1975,r10,10,14.656982421875,0.323695970618207
1976,r1,1,17.3153076171875,4.029793117357338
1976,r2,2,16.29278564453125,2.086684517238451
1976,r3,3,16.6884765625,2.807346509850543
1976,r4,4,17.98455810546875,4.357352878736412
1976,r5,5,13.38348388671875,0.21439792798913082
1976,r6,6,10.42230224609375,-3.017264988111412
1976,r7,7,18.41510009765625,4.921772832455842
1976,r8,8,8.32000732421875,-5.7480030889096465
1976,r9,9,16.36114501953125,2.415813943614131
1976,r10,10,15.904052734375,1.570766283118207
1977,r1,1,16.15692138671875,2.871406886888588
1977,r2,2,13.962158203125,-0.24394292416779884
1977,r3,3,11.56610107421875,-2.315028978430707
1977,r4,4,10.32080078125,-3.306404445482338
1977,r5,5,17.84710693359375,4.678020974864131
1977,r6,6,13.32159423828125,-0.1179729959239122
1977,r7,7,11.51544189453125,-1.9778853706691581
1977,r8,8,14.7215576171875,0.6535472040591035
1977,r9,9,13.305908203125,-0.6394228727921192
1977,r10,10,17.87969970703125,3.546413255774457
1978,r1,1,11.65106201171875,-1.6344524881114122
1978,r2,2,12.64007568359375,-1.5660254436990488
1978,r3,3,12.29254150390625,-1.588588548743207
1978,r4,4,10.852294921875,-2.774910304857338
1978,r5,5,15.64727783203125,2.478191873301631
1978,r6,6,15.62725830078125,2.187691066576088
1978,r7,7,11.62835693359375,-1.8649703316066581
1978,r8,8,13.98291015625,-0.08510025687839651
1978,r9,9,11.0460205078125,-2.899310568104619
1978,r10,10,11.15753173828125,-3.175754712975543
1979,r1,1,11.64471435546875,-1.6408001443614122
1979,r2,2,15.54083251953125,1.3347313922384512
1979,r3,3,10.97021484375,-2.910915208899457
1979,r4,4,12.44451904296875,-1.1826861837635878
1979,r5,5,14.1280517578125,0.9589657990828808
1979,r6,6,15.1663818359375,1.7268146017323378
1979,r7,7,13.86505126953125,0.37172400433084185
1979,r8,8,15.0826416015625,1.0146311884341035
1979,r9,9,17.09820556640625,3.152874490489131
