Year,ID,Realization,NAO Index,NAO Anomaly
1960,001,001,20.612060546875,-3.912654710852582
1960,002,002,24.712646484375,0.502948263417121
1960,003,003,23.8804931640625,-0.9858849566915744
1960,004,004,26.337646484375,2.6122409986413047
1960,005,005,22.4947509765625,-1.6241428541100547
1960,006,006,23.03314208984375,-1.00042724609375
1960,007,007,19.88018798828125,-4.401653787364129
1960,008,008,21.6685791015625,-2.4346366550611407
1960,009,009,29.2139892578125,4.521541429602582
1960,010,010,24.68316650390625,-4.511294157438783e-05
1960,011,011,22.87255859375,-1.9166153617527186
1960,012,012,23.14105224609375,-1.6067677373471483
1960,013,013,25.32244873046875,1.599761962890625
1960,014,014,27.08282470703125,2.6508762525475547
1960,015,015,24.97967529296875,0.31229831861412904
1960,016,016,24.35699462890625,0.15015444548233603
1960,017,017,23.3468017578125,-0.9908394191576093
1960,018,018,25.4482421875,0.932273533033289
1960,019,019,23.912353515625,-0.363926099694293
1960,020,020,23.96002197265625,-0.1893164593240506
1960,021,021,24.52239990234375,0.0012644892153517162
1960,022,022,27.882568359375,3.4480657162873634
1960,023,023,26.3240966796875,1.7843840225883163
1960,024,024,21.926025390625,-2.5127709430196994
1960,025,025,23.491943359375,-0.795524265455164
1960,026,026,23.87396240234375,-0.4876191512398087
1960,027,027,22.33770751953125,-2.2186000658118203
1960,028,028,22.3851318359375,-1.5670935589334256
1960,029,029,27.3076171875,2.6806507939877733
1960,030,030,28.1417236328125,3.5559519892153517
1960,031,031,22.3419189453125,-2.0278771441915744
1960,032,032,21.3656005859375,-3.051658298658289
1960,033,033,23.4859619140625,-1.0521439262058436
1960,034,034,22.41534423828125,-1.840503195057746
1960,035,035,21.68084716796875,-2.5333358101222814
1960,036,036,22.20294189453125,-2.2744273310122267
1960,037,037,24.95428466796875,0.6560124936311134
1960,038,038,24.2557373046875,-0.4801489788553006
1960,039,039,23.29217529296875,-1.1243790336277186
1960,040,040,23.87603759765625,-1.0245454207710587
1961,001,001,23.15484619140625,-1.369869066321332
1961,002,002,20.29241943359375,-3.917278787364129
1961,003,003,24.97174072265625,0.10536260190217561
1961,004,004,24.27850341796875,0.5530979322350547
1961,005,005,25.74566650390625,1.6267726732336953
1961,006,006,23.826904296875,-0.2066650390625
1961,007,007,23.964599609375,-0.31724216627037904
1961,008,008,23.9669189453125,-0.1362968113111407
1961,009,009,22.88525390625,-1.807193921959918
1961,010,010,23.4490966796875,-1.2341149371603244
1961,011,011,24.02691650390625,-0.7622574515964686
1961,012,012,23.73284912109375,-1.0149708623471483
1961,013,013,24.2078857421875,0.485198974609375
1961,014,014,24.8583984375,0.42644998301630466
1961,015,015,22.22344970703125,-2.443927267323371
1961,016,016,22.1561279296875,-2.050712253736414
1961,017,017,23.00299072265625,-1.3346504543138593
1961,018,018,26.4168701171875,1.900901462720789
1961,019,019,24.40777587890625,0.13149626358695699
1961,020,020,25.04534912109375,0.8960106891134494
1961,021,021,25.548828125,1.0276927118716017
1961,022,022,28.332763671875,3.8982610287873634
1961,023,023,24.859619140625,0.3199064835258163
1961,024,024,23.13470458984375,-1.3040917438009494
1961,025,025,26.784912109375,2.497444484544836
1961,026,026,24.81878662109375,0.4572050675101913
